season,era,team_a,team_b,is_real,salary_similarity,salary_magnitude,roster_slot_distance,record_gap,disposition_pair,value_moving,value_gap,complete
2020-21,2017,MIL,ORL,0,0.8652919121585432,18.695002136189633,2,,2.0,0.07372038355883825,0.07372038355883825,0
2020-21,2017,MIL,WAS,0,0.9742948810309124,18.695002136189633,0,,2.0,5.696363453362816,5.696363453362816,1
2020-21,2017,CHI,NOP,0,0.9649502762300959,18.70297019984879,2,,0.0,-2.484449143005636,2.484449143005636,0
2020-21,2017,DET,NOP,0,0.8672198638218187,18.70297019984879,0,,-1.0,5.770581040316823,5.770581040316823,1
2020-21,2017,GSW,NOP,0,0.7831230801220501,18.947435603108257,2,,0.0,-1.2187241133065765,1.2187241133065765,1
2020-21,2017,HOU,NOP,0,0.9628809672588243,18.70297019984879,6,,-1.0,4.770296304016661,4.770296304016661,1
2020-21,2017,MIN,NOP,0,0.9719024708977599,18.70297019984879,3,,-1.0,7.912486065531156,7.912486065531156,1
2020-21,2017,NOP,ORL,0,0.8584246069629535,18.70297019984879,1,,1.0,-1.4642372129941466,1.4642372129941466,1
2020-21,2017,NOP,WAS,0,0.9665624843627763,18.70297019984879,1,,1.0,5.047766093833184,5.047766093833184,1
2020-21,2017,CHI,NYK,0,0.77425457216916,18.66729149392926,9,,-1.0,-16.1951337001403,16.1951337001403,1
2020-21,2017,DET,NYK,0,0.861508360745471,18.56050745814283,7,,-2.0,-13.174375341192363,13.174375341192363,1
2020-21,2017,GSW,NYK,0,0.5850846941254,18.947435603108257,9,,-1.0,-16.948187202194454,16.948187202194454,1
2020-21,2017,HOU,NYK,0,0.7759185077818856,18.66514471914615,1,,-2.0,2.5729766933001583,2.5729766933001583,1
2020-21,2017,MIN,NYK,0,0.7687161887724424,18.674470381928284,10,,-2.0,0.08617794759387243,0.08617794759387243,1
2020-21,2017,NYK,ORL,0,0.8703352131648394,18.55031377909576,6,,2.0,-13.712859219211923,13.712859219211923,1
2020-21,2017,NYK,WAS,0,0.7729631300345742,18.66896086782872,8,,2.0,1.5060333042407406,1.5060333042407406,1
2020-21,2017,CHI,OKC,0,0.7381484613714908,18.66729149392926,11,,0.0,-9.244840352871364,9.244840352871364,1
2020-21,2017,DET,OKC,1,0.8213333105174196,18.56050745814283,9,,-1.0,0.8964214624516567,0.8964214624516567,1
2020-21,2017,GSW,OKC,0,0.5578002148966525,18.947435603108257,11,,0.0,-9.997893854925517,9.997893854925517,1
2020-21,2017,HOU,OKC,0,0.739734802035794,18.66514471914615,3,,-1.0,-5.170874586738169,5.170874586738169,1
2020-21,2017,MIN,OKC,0,0.7328683515345942,18.674470381928284,12,,-1.0,4.590869234126487,4.590869234126487,1
2020-21,2017,OKC,ORL,0,0.829748536938177,18.55031377909576,8,,1.0,-6.7625658719429875,6.7625658719429875,1
2020-21,2017,OKC,WAS,0,0.7369172435539141,18.66896086782872,10,,1.0,-6.299031121897585,6.299031121897585,1
2020-21,2017,CHI,PHI,0,0.8754905200960674,18.80026244825964,0,,-1.0,-7.622666493194457,7.622666493194457,1
2020-21,2017,DET,PHI,0,0.7868206148209451,18.80026244825964,2,,-2.0,-4.432469505404972,4.432469505404972,1
2020-21,2017,GSW,PHI,0,0.8631445060113452,18.947435603108257,0,,-1.0,-9.254610252390856,9.254610252390856,1
2020-21,2017,HOU,PHI,0,0.8736130550783094,18.80026244825964,8,,-2.0,0.18164986471597722,0.18164986471597722,1
2020-21,2017,MIN,PHI,0,0.8817981824444131,18.80026244825964,1,,-2.0,2.7608109657295348,2.7608109657295348,1
2020-21,2017,ORL,PHI,0,0.778840759079746,18.80026244825964,3,,-2.0,-4.049268810961101,4.049268810961101,1
2020-21,2017,PHI,WAS,0,0.8769532617226079,18.80026244825964,1,,2.0,1.429641240659108,1.429641240659108,1
2020-21,2017,CHI,PHX,0,0.9933351118496424,18.66729149392926,0,,-1.0,1.31210104934876,1.31210104934876,0
2020-21,2017,DET,PHX,0,0.9047497987573413,18.660604296281953,2,,-2.0,6.397828609706259,6.397828609706259,1
2020-21,2017,GSW,PHX,0,0.7506383442493769,18.947435603108257,0,,-1.0,-0.16035631578545045,0.16035631578545045,1
2020-21,2017,HOU,PHX,0,0.9954698692374442,18.66514471914615,8,,-2.0,5.64201406612633,5.64201406612633,1
2020-21,2017,MIN,PHX,0,0.9862296056135841,18.674470381928284,1,,-2.0,9.296303114203036,9.296303114203036,1
2020-21,2017,ORL,PHX,0,0.8955739170633855,18.660604296281953,3,,-2.0,3.4786664205928393,3.4786664205928393,0
2020-21,2017,PHX,WAS,0,0.9916782474754195,18.66896086782872,1,,2.0,5.779982815945536,5.779982815945536,1
2020-21,2017,CHI,POR,0,0.9818271341574758,18.68563151437366,0,,-1.0,-0.7061656988646793,0.7061656988646793,0
2020-21,2017,DET,POR,0,0.882387429233275,18.68563151437366,2,,-2.0,4.017150298612399,4.017150298612399,0
2020-21,2017,GSW,POR,0,0.7696617929941348,18.947435603108257,0,,-1.0,-2.760221883219876,2.760221883219876,1
2020-21,2017,HOU,POR,0,0.9797216332347886,18.68563151437366,8,,-2.0,3.367800067268516,3.367800067268516,0
2020-21,2017,MIN,POR,0,0.9889009218279919,18.68563151437366,1,,-2.0,6.671831796434259,6.671831796434259,1
2020-21,2017,ORL,POR,0,0.8734383444476259,18.68563151437366,3,,-2.0,-1.7065309274929321,1.7065309274929321,1
2020-21,2017,POR,WAS,0,0.9834675396058884,18.68563151437366,1,,2.0,4.02057441253885,4.02057441253885,0
2020-21,2017,CHI,SAC,0,0.8156136253624917,18.66729149392926,3,,0.0,-5.1546904410143375,5.1546904410143375,1
2020-21,2017,DET,SAC,0,0.9075283280783694,18.56050745814283,1,,-1.0,-8.15845950679436,8.15845950679436,1
2020-21,2017,GSW,SAC,0,0.6163386897190477,18.947435603108257,3,,0.0,-9.78458283533149,9.78458283533149,1
2020-21,2017,HOU,SAC,0,0.8173664449211322,18.66514471914615,5,,-1.0,-2.7674236868624966,2.7674236868624966,1
2020-21,2017,MIN,SAC,0,0.809779393156166,18.674470381928284,4,,-1.0,-1.6499676304848547,1.6499676304848547,1
2020-21,2017,ORL,SAC,0,0.9168266924162526,18.55031377909576,0,,-1.0,3.4198283790185293,3.4198283790185293,1
2020-21,2017,SAC,WAS,0,0.8142531971013004,18.66896086782872,2,,1.0,4.700538586404792,4.700538586404792,0
2020-21,2017,CHI,SAS,0,0.9982713190317314,18.66729149392926,3,,0.0,-6.182794132964506,6.182794132964506,1
2020-21,2017,DET,SAS,0,0.9002760325882889,18.66556131708138,1,,-1.0,-1.2333249046218588,1.2333249046218588,0
2020-21,2017,GSW,SAS,0,0.7543685117848178,18.947435603108257,3,,0.0,-5.007136765623947,5.007136765623947,0
2020-21,2017,HOU,SAS,0,0.9995834888263762,18.66556131708138,5,,-1.0,3.6216118495156437,3.6216118495156437,1
2020-21,2017,MIN,SAS,0,0.9911305032103211,18.674470381928284,4,,-1.0,4.658764675375457,4.658764675375457,1
2020-21,2017,ORL,SAS,0,0.8911455233820087,18.66556131708138,0,,-1.0,1.5499555511981278,1.5499555511981278,1
2020-21,2017,SAS,WAS,0,0.9966062211563202,18.66896086782872,2,,1.0,3.41911662621947,3.41911662621947,0
2020-21,2017,CHI,TOR,0,0.9948665248880915,18.66729149392926,1,,0.0,-3.42070985965001,3.42070985965001,0
2020-21,2017,DET,TOR,0,0.9033571037538514,18.662144797306567,1,,-1.0,-17.174387756243263,17.174387756243263,1
2020-21,2017,GSW,TOR,0,0.7517955945406736,18.947435603108257,1,,0.0,-20.946476569588054,20.946476569588054,1
2020-21,2017,HOU,TOR,0,0.9970045734062062,18.66514471914615,7,,-1.0,5.25082231662003,5.25082231662003,1
2020-21,2017,MIN,TOR,0,0.9877500641767861,18.674470381928284,2,,-1.0,5.81074991668759,5.81074991668759,1
2020-21,2017,ORL,TOR,0,0.894195346632905,18.662144797306567,2,,-1.0,-17.965240919297752,17.965240919297752,1
2020-21,2017,TOR,WAS,0,0.993207106145584,18.66896086782872,0,,1.0,-12.582164192753474,12.582164192753474,1
2020-21,2017,CHI,UTA,0,0.9427054039484469,18.72629294166212,1,,-1.0,1.6648840788306551,1.6648840788306551,1
2020-21,2017,DET,UTA,0,0.8472279579319184,18.72629294166212,1,,-2.0,1.1598237331696817,1.1598237331696817,0
2020-21,2017,GSW,UTA,0,0.801602313215615,18.947435603108257,1,,-1.0,-2.805881169715746,2.805881169715746,1
2020-21,2017,HOU,UTA,0,0.940683798485751,18.72629294166212,7,,-2.0,4.1137797893979755,4.1137797893979755,1
2020-21,2017,MIN,UTA,0,0.9494973305833752,18.72629294166212,2,,-2.0,8.02868370882803,8.02868370882803,1
2020-21,2017,ORL,UTA,0,0.8386354569769887,18.72629294166212,2,,-2.0,1.9093006246692,1.9093006246692,1
2020-21,2017,UTA,WAS,0,0.9442804460582903,18.72629294166212,0,,2.0,5.570946014341316,5.570946014341316,1
2020-21,2017,NYK,OKC,1,0.9533666159742344,18.411436941349322,2,,1.0,-4.766445150301814,4.766445150301814,0
2020-21,2017,NYK,PHI,1,0.6778525380751361,18.80026244825964,9,,0.0,-4.766445150301814,4.766445150301814,0
2020-21,2017,OKC,PHI,1,0.6462419803542385,18.80026244825964,11,,-1.0,-4.766445150301814,4.766445150301814,0
2020-21,2017,ATL,LAC,1,0.8512181613653634,18.723224211778746,2,,0.0,0.4353008834333481,0.4353008834333481,1
2021-22,2017,ATL,DET,0,0.9665752493661004,18.70954296974916,5,,1.0,4.026952845263283,4.026952845263283,1
2021-22,2017,ATL,HOU,0,0.9670780781045558,18.70954296974916,2,,1.0,4.564030418400859,4.564030418400859,1
2021-22,2017,ATL,IND,0,0.987976553156651,18.721639282797785,0,,1.0,3.6744040542873684,3.6744040542873684,1
2021-22,2017,ATL,OKC,0,0.6024925961365466,18.70954296974916,8,,1.0,3.912813424686676,3.912813424686676,1
2021-22,2017,ATL,ORL,0,0.937795531180472,18.70954296974916,2,,1.0,2.3416519729144913,2.3416519729144913,0
2021-22,2017,BKN,DET,0,0.763256757170035,18.945707636656476,7,,1.0,4.164432318999742,4.164432318999742,1
2021-22,2017,BKN,HOU,0,0.7636538162014731,18.945707636656476,4,,1.0,5.438768924124335,5.438768924124335,1
2021-22,2017,BKN,IND,0,0.7992604987754246,18.945707636656476,2,,1.0,3.8118835280238272,3.8118835280238272,1
2021-22,2017,BKN,OKC,0,0.4757586597088218,18.945707636656476,10,,1.0,6.047012991226083,6.047012991226083,1
2021-22,2017,BKN,ORL,0,0.740530834497138,18.945707636656476,4,,1.0,-0.5180906555433529,0.5180906555433529,1
2021-22,2017,BOS,DET,0,0.962661475307635,18.71360030428793,4,,2.0,5.078393185857157,5.078393185857157,1
2021-22,2017,BOS,HOU,0,0.96316226803485,18.71360030428793,1,,2.0,0.4964889138792028,0.4964889138792028,1
2021-22,2017,BOS,IND,0,0.9919932476056326,18.721639282797785,1,,2.0,1.4806264417603592,1.4806264417603592,1
2021-22,2017,BOS,OKC,0,0.600053034504151,18.71360030428793,7,,2.0,4.060153801146467,4.060153801146467,1
2021-22,2017,BOS,ORL,0,0.9339982895022002,18.71360030428793,1,,2.0,-3.3670637704357893,3.3670637704357893,1
2021-22,2017,CHA,DET,0,0.9303984131986944,18.675546844239264,9,,1.0,1.235091757533243,1.235091757533243,1
2021-22,2017,CHA,HOU,0,0.9299146559189445,18.676066925826536,6,,1.0,-3.658790782307852,3.658790782307852,1
2021-22,2017,CHA,IND,0,0.8884873915603256,18.721639282797785,4,,1.0,0.8825429665573283,0.8825429665573283,1
2021-22,2017,CHA,OKC,0,0.6699572375338226,18.603404461535494,12,,1.0,4.369532069763262,4.369532069763262,0
2021-22,2017,CHA,ORL,0,0.958951123509127,18.64531963269209,6,,1.0,2.3416519729144913,2.3416519729144913,0
2021-22,2017,CHI,DET,0,0.9614729469811523,18.71483569455486,7,,2.0,3.2713992297989503,3.2713992297989503,1
2021-22,2017,CHI,HOU,0,0.9619731214158965,18.71483569455486,4,,2.0,1.2929014128228602,1.2929014128228602,1
2021-22,2017,CHI,IND,0,0.993219503714201,18.721639282797785,2,,2.0,3.5870866548273828,3.5870866548273828,1
2021-22,2017,CHI,OKC,0,0.5993121925288636,18.71483569455486,10,,2.0,3.842340131260599,3.842340131260599,1
2021-22,2017,CHI,ORL,0,0.9328451495330277,18.71483569455486,4,,2.0,-2.1470852540549887,2.1470852540549887,1
2021-22,2017,CLE,DET,0,0.9747379474834176,18.701133459965263,8,,2.0,1.470549586639343,1.470549586639343,1
2021-22,2017,CLE,HOU,0,0.9752450225950337,18.701133459965263,5,,2.0,1.6654496945307824,1.6654496945307824,1
2021-22,2017,CLE,IND,0,0.9797029916612497,18.721639282797785,3,,2.0,3.6426540368189686,3.6426540368189686,1
2021-22,2017,CLE,OKC,0,0.6075806274961397,18.701133459965263,11,,2.0,1.8504733951913965,1.8504733951913965,1
2021-22,2017,CLE,ORL,0,0.9457151854668978,18.701133459965263,5,,2.0,-0.1830012682410489,0.1830012682410489,1
2021-22,2017,DAL,DET,0,0.9572220663182832,18.675546844239264,3,,2.0,2.8949217106315923,2.8949217106315923,0
2021-22,2017,DAL,HOU,0,0.9567243621774015,18.676066925826536,0,,2.0,4.017011970272808,4.017011970272808,0
2021-22,2017,DAL,IND,0,0.9141027379047015,18.721639282797785,2,,2.0,-1.7296115092620479,1.7296115092620479,1
2021-22,2017,DAL,OKC,0,0.6511834323982129,18.63182697435807,6,,2.0,2.7377810001650014,2.7377810001650014,1
2021-22,2017,DAL,ORL,0,0.9865979594567669,18.64531963269209,0,,2.0,-13.482740031180807,13.482740031180807,1
2021-22,2017,DEN,DET,0,0.9437152540022489,18.733477639850967,8,,2.0,-2.7662013881332514,2.7662013881332514,1
2021-22,2017,DEN,HOU,0,0.9442061905857609,18.733477639850967,5,,2.0,-1.1964768195154334,1.1964768195154334,1
2021-22,2017,DEN,IND,0,0.9882314405082693,18.733477639850967,3,,2.0,-0.9054155262328107,0.9054155262328107,1
2021-22,2017,DEN,OKC,0,0.5882433403610973,18.733477639850967,11,,2.0,4.369532069763262,4.369532069763262,0
2021-22,2017,DEN,ORL,0,0.9156161907627594,18.733477639850967,5,,2.0,-5.261981572133294,5.261981572133294,1
2021-22,2017,DET,GSW,0,0.7235066212951997,18.999192423293227,10,,-2.0,6.021685004527706,6.021685004527706,0
2021-22,2017,GSW,HOU,0,0.7238830016358804,18.999192423293227,7,,2.0,-0.7696843643664195,0.7696843643664195,1
2021-22,2017,GSW,IND,0,0.7576353010588532,18.999192423293227,5,,2.0,5.669136213551791,5.669136213551791,0
2021-22,2017,GSW,OKC,0,0.4509813207735279,18.999192423293227,13,,2.0,2.5671676912610897,2.5671676912610897,1
2021-22,2017,GSW,ORL,0,0.7019642564560754,18.999192423293227,7,,2.0,-1.1343606987896377,1.1343606987896377,1
2021-22,2017,DET,LAC,0,0.7890037340996607,18.912531068052274,9,,-2.0,-1.7617995334117702,1.7617995334117702,1
2021-22,2017,HOU,LAC,0,0.7894141871425191,18.912531068052274,6,,-2.0,-0.6221648581722898,0.6221648581722898,1
2021-22,2017,IND,LAC,0,0.8262219916536955,18.912531068052274,4,,-2.0,-2.0474560305159653,2.0474560305159653,0
2021-22,2017,LAC,OKC,0,0.4918074494778246,18.912531068052274,12,,2.0,1.3003099669447349,1.3003099669447349,0
2021-22,2017,LAC,ORL,0,0.7655111967833074,18.912531068052274,6,,2.0,-6.022615171731859,6.022615171731859,1
2021-22,2017,DET,LAL,0,0.8061089820297929,18.891083174916123,9,,-2.0,3.863788908943749,3.863788908943749,1
2021-22,2017,HOU,LAL,0,0.8065283335109708,18.891083174916123,6,,-2.0,3.3518546192831824,3.3518546192831824,1
2021-22,2017,IND,LAL,0,0.8441341147549771,18.891083174916123,4,,-2.0,3.5112401179678345,3.5112401179678345,1
2021-22,2017,LAL,OKC,0,0.5024696149323439,18.891083174916123,12,,2.0,2.2116359741793055,2.2116359741793055,0
2021-22,2017,LAL,ORL,0,0.7821071370157229,18.891083174916123,6,,2.0,2.316018587916077,2.316018587916077,1
2021-22,2017,DET,MEM,0,0.8957664618394007,18.675546844239264,0,,-2.0,-6.706860463643261,6.706860463643261,1
2021-22,2017,HOU,MEM,0,0.8953007113171263,18.676066925826536,3,,-2.0,2.749194524462931,2.749194524462931,1
2021-22,2017,IND,MEM,0,0.855415482052144,18.721639282797785,5,,-2.0,-1.0372752732923614,1.0372752732923614,1
2021-22,2017,MEM,OKC,0,0.6958589959178487,18.56547129989148,3,,2.0,-8.359013398407704,8.359013398407704,1
2021-22,2017,MEM,ORL,0,0.9232563628623074,18.64531963269209,3,,2.0,0.8738981431445529,0.8738981431445529,1
2021-22,2017,MEM,POR,0,0.9430281562243883,18.624130438054717,5,,1.0,-8.017306702215334,8.017306702215334,1
2021-22,2017,DET,MIA,0,0.9402705231923124,18.737134498268098,6,,-2.0,3.9721359333679827,3.9721359333679827,1
2021-22,2017,HOU,MIA,0,0.9407596677687887,18.737134498268098,3,,-2.0,1.134628032696075,1.134628032696075,1
2021-22,2017,IND,MIA,0,0.9846242175922152,18.737134498268098,1,,-2.0,3.619587142392068,3.619587142392068,1
2021-22,2017,MIA,OKC,0,0.5860961461203682,18.737134498268098,9,,2.0,2.319982998603539,2.319982998603539,0
2021-22,2017,MIA,ORL,0,0.9122740265993414,18.737134498268098,3,,2.0,-0.2652697281734486,0.2652697281734486,1
2021-22,2017,DET,MIL,0,0.8239943760220632,18.869138417187084,8,,-2.0,3.8095486286122346,3.8095486286122346,1
2021-22,2017,HOU,MIL,0,0.8244230317866932,18.869138417187084,5,,-2.0,6.286784470267019,6.286784470267019,0
2021-22,2017,IND,MIL,0,0.8628631843488835,18.869138417187084,3,,-2.0,3.45699983763632,3.45699983763632,1
2021-22,2017,MIL,OKC,0,0.5136180666089152,18.869138417187084,11,,2.0,4.369532069763262,4.369532069763262,0
2021-22,2017,MIL,ORL,0,0.7994599945095943,18.869138417187084,5,,2.0,2.3416519729144913,2.3416519729144913,0
2021-22,2017,DET,MIN,0,0.9499593482643773,18.72688293045522,11,,-2.0,1.8537345554203453,1.8537345554203453,1
2021-22,2017,HOU,MIN,0,0.9504535331309824,18.72688293045522,8,,-2.0,-1.1800918252314478,1.1800918252314478,1
2021-22,2017,IND,MIN,0,0.9947700762261549,18.72688293045522,6,,-2.0,1.5011857644444306,1.5011857644444306,1
2021-22,2017,MIN,OKC,0,0.5921354538462897,18.72688293045522,14,,2.0,3.2119551239698225,3.2119551239698225,1
2021-22,2017,MIN,ORL,0,0.921674367504957,18.72688293045522,8,,2.0,-1.6978748767963245,1.6978748767963245,1
2021-22,2017,DET,NOP,0,0.9605726730290336,18.715772481904626,4,,-1.0,-12.287156856280339,12.287156856280339,0
2021-22,2017,HOU,NOP,0,0.961072379126092,18.715772481904626,1,,-1.0,1.248943398369636,1.248943398369636,0
2021-22,2017,IND,NOP,0,0.9941503751339661,18.721639282797785,1,,-1.0,2.9010676416486194,2.9010676416486194,0
2021-22,2017,NOP,OKC,0,0.5987510273314288,18.715772481904626,7,,1.0,4.179625462364589,4.179625462364589,1
2021-22,2017,NOP,ORL,0,0.9319716811820755,18.715772481904626,1,,1.0,-15.967189887893554,15.967189887893554,1
2021-22,2017,DET,NYK,0,0.8592722142684905,18.675546844239264,6,,-1.0,2.7758501446123556,2.7758501446123556,1
2021-22,2017,HOU,NYK,0,0.8588254387978509,18.676066925826536,3,,-1.0,0.8885489846408361,0.8885489846408361,1
2021-22,2017,IND,NYK,0,0.8205651659174042,18.721639282797785,1,,-1.0,3.5650743721828704,3.5650743721828704,1
2021-22,2017,NYK,OKC,0,0.725412902176868,18.523877335013236,9,,1.0,1.1236972098479119,1.1236972098479119,1
2021-22,2017,NYK,ORL,0,0.8856421545690794,18.64531963269209,3,,1.0,0.2375901315455704,0.2375901315455704,1
2021-22,2017,DET,PHI,0,0.8846020985140037,18.798164184621154,10,,-2.0,5.026247358145294,5.026247358145294,1
2021-22,2017,HOU,PHI,0,0.8850622834375494,18.798164184621154,7,,-2.0,6.127604914243798,6.127604914243798,1
2021-22,2017,IND,PHI,0,0.9263298461943146,18.798164184621154,5,,-2.0,4.135884103958992,4.135884103958992,1
2021-22,2017,OKC,PHI,0,0.5513965055809874,18.798164184621154,13,,-2.0,2.31650722028676,2.31650722028676,1
2021-22,2017,ORL,PHI,0,0.8582631258180395,18.798164184621154,7,,-2.0,2.3416519729144913,2.3416519729144913,0
2021-22,2017,DET,PHX,0,0.9506004202776178,18.726208316540475,7,,-2.0,1.6594993194471392,1.6594993194471392,1
2021-22,2017,HOU,PHX,0,0.9510949386406908,18.726208316540475,4,,-2.0,2.0028550183623697,2.0028550183623697,1
2021-22,2017,IND,PHX,1,0.9954413883792936,18.726208316540475,2,,-2.0,1.3069505284712246,1.3069505284712246,1
2021-22,2017,OKC,PHX,0,0.5925350514377044,18.726208316540475,10,,-2.0,2.908724135900772,2.908724135900772,1
2021-22,2017,ORL,PHX,0,0.9222963516387077,18.726208316540475,4,,-2.0,1.2204278495111887,1.2204278495111887,1
2021-22,2017,DET,POR,0,0.9498830506034839,18.675546844239264,5,,-1.0,-3.64081405879363,3.64081405879363,1
2021-22,2017,HOU,POR,0,0.9493891623571995,18.676066925826536,2,,-1.0,-6.151402481842639,6.151402481842639,1
2021-22,2017,IND,POR,0,0.9070943178165326,18.721639282797785,0,,-1.0,2.579648403356394,2.579648403356394,1
2021-22,2017,OKC,POR,0,0.6562146259125631,18.624130438054717,8,,-1.0,-1.4355898663488986,1.4355898663488986,1
2021-22,2017,ORL,POR,0,0.9790337189493457,18.64531963269209,2,,-1.0,-8.924105884075868,8.924105884075868,1
2021-22,2017,DET,SAC,0,0.9957246671441422,18.679831342430163,7,,-1.0,2.2354294555520156,2.2354294555520156,1
2021-22,2017,HOU,SAC,0,0.9962426599011028,18.679831342430163,4,,-1.0,-0.15637066539956945,0.15637066539956945,1
2021-22,2017,IND,SAC,0,0.9590539581329968,18.721639282797785,2,,-1.0,4.494974722260556,4.494974722260556,1
2021-22,2017,OKC,SAC,0,0.6206622196650602,18.679831342430163,10,,-1.0,0.5832765207875719,0.5832765207875719,1
2021-22,2017,ORL,SAC,0,0.966077026849524,18.679831342430163,4,,-1.0,2.3416519729144913,2.3416519729144913,0
2021-22,2017,DET,SAS,0,0.9811867781572595,18.675546844239264,4,,-1.0,2.4774678472147498,2.4774678472147498,1
2021-22,2017,HOU,SAS,0,0.9806766136513937,18.676066925826536,1,,-1.0,2.2519171109315206,2.2519171109315206,1
2021-22,2017,IND,SAS,0,0.9369879277430035,18.721639282797785,1,,-1.0,2.6255416938321625,2.6255416938321625,1
2021-22,2017,OKC,SAS,0,0.635278791549865,18.656554402523224,7,,-1.0,0.8253149124503061,0.8253149124503061,1
2021-22,2017,ORL,SAS,0,0.9888281044273164,18.656554402523224,1,,-1.0,0.2016005522351607,0.2016005522351607,1
2021-22,2017,DET,TOR,0,0.9682148804006774,18.70784807644826,7,,-2.0,3.0042455227999088,3.0042455227999088,1
2021-22,2017,HOU,TOR,0,0.9687185621028366,18.70784807644826,4,,-2.0,0.9995724885450108,0.9995724885450108,0
2021-22,2017,IND,TOR,0,0.9863034565633414,18.721639282797785,2,,-2.0,2.651696731823994,2.651696731823994,1
2021-22,2017,OKC,TOR,0,0.6035146226775492,18.70784807644826,10,,-2.0,0.41349502109292025,0.41349502109292025,1
2021-22,2017,ORL,TOR,0,0.939386342302544,18.70784807644826,4,,-2.0,1.5256487285334877,1.5256487285334877,1
2021-22,2017,DET,UTA,0,0.87908996347865,18.80441488230655,13,,-2.0,3.927725883611159,3.927725883611159,1
2021-22,2017,HOU,UTA,0,0.8795472808966313,18.80441488230655,10,,-2.0,3.7366279364296893,3.7366279364296893,1
2021-22,2017,IND,UTA,0,0.9205576971025603,18.80441488230655,8,,-2.0,3.5751770926352444,3.5751770926352444,1
2021-22,2017,OKC,UTA,0,0.547960642155058,18.80441488230655,16,,-2.0,3.2932292554768527,3.2932292554768527,1
2021-22,2017,ORL,UTA,0,0.8529151142619726,18.80441488230655,10,,-2.0,1.7338362853097,1.7338362853097,1
2021-22,2017,SAS,UTA,1,0.8625514489759996,18.80441488230655,9,,-1.0,0.06988147590703003,0.06988147590703003,1
2021-22,2017,DET,WAS,0,0.9780267880021871,18.675546844239264,8,,-1.0,4.832454051563825,4.832454051563825,1
2021-22,2017,HOU,WAS,0,0.9775182665217389,18.676066925826536,5,,-1.0,4.117257202060708,4.117257202060708,1
2021-22,2017,IND,WAS,0,0.9339702835054299,18.721639282797785,3,,-1.0,5.669136213551791,5.669136213551791,0
2021-22,2017,OKC,WAS,0,0.6373313679737937,18.653328625686235,11,,-1.0,3.180301116799381,3.180301116799381,1
2021-22,2017,ORL,WAS,0,0.9920229934767586,18.653328625686235,5,,-1.0,2.3416519729144913,2.3416519729144913,0
2021-22,2017,SAS,WAS,0,0.9967794203658072,18.656554402523224,4,,0.0,0.3641500808450673,0.3641500808450673,0
2021-22,2017,POR,SAS,1,0.9680960564791075,18.656554402523224,1,,0.0,5.512356990603869,5.512356990603869,1
2021-22,2017,POR,UTA,1,0.8350326562640052,18.80441488230655,8,,-1.0,5.512356990603869,5.512356990603869,1
2021-22,2017,DAL,WAS,1,0.9787278610983635,18.653328625686235,5,,1.0,7.414026003038232,7.414026003038232,1
2022-23,2017,ATL,CHA,0,0.7665075130706813,18.816285525090223,1,,1.0,7.358381977536229,7.358381977536229,1
2022-23,2017,ATL,DET,0,0.7658344625127058,18.816285525090223,1,,1.0,1.238176919830797,1.238176919830797,0
2022-23,2017,ATL,HOU,0,0.8710640963860483,18.816285525090223,8,,1.0,4.202023806124849,4.202023806124849,1
2022-23,2017,ATL,OKC,0,0.99973942325222,18.816285525090223,10,,0.0,-1.7556016399008887,1.7556016399008887,0
2022-23,2017,ATL,ORL,0,0.8386628660689917,18.816285525090223,2,,1.0,2.722728451765338,2.722728451765338,1
2022-23,2017,ATL,PHX,0,0.8658704573697705,18.960305493129,1,,0.0,-0.7640885689019665,0.7640885689019665,1
2022-23,2017,ATL,SAS,0,0.6703794022493423,18.816285525090223,8,,1.0,2.797165365332773,2.797165365332773,1
2022-23,2017,ATL,UTA,0,0.9931300394380279,18.816285525090223,6,,0.0,-1.1095428346508012,1.1095428346508012,1
2022-23,2017,ATL,WAS,0,0.9905333935267596,18.82579722463038,2,,0.0,-0.6513068209532669,0.6513068209532669,1
2022-23,2017,BKN,CHA,0,0.723737725619515,18.87370095544358,1,,2.0,5.694490737249266,5.694490737249266,1
2022-23,2017,BKN,DET,0,0.7231022301132743,18.87370095544358,1,,2.0,4.323861180892834,4.323861180892834,1
2022-23,2017,BKN,HOU,0,0.8224602332490433,18.87370095544358,6,,2.0,4.076821995952504,4.076821995952504,1
2022-23,2017,BKN,ORL,0,0.7918669352877508,18.87370095544358,0,,2.0,4.886321753374345,4.886321753374345,1
2022-23,2017,BKN,PHX,0,0.9170396780847044,18.960305493129,3,,1.0,-0.8892903790743119,0.8892903790743119,1
2022-23,2017,BKN,SAS,0,0.6329733963630042,18.87370095544358,6,,2.0,2.6719635551604277,2.6719635551604277,1
2022-23,2017,BKN,UTA,0,0.9377151087637396,18.87370095544358,4,,1.0,-1.2347446448231465,1.2347446448231465,1
2022-23,2017,BOS,CHA,0,0.6727570163794665,18.94674580536527,2,,2.0,5.1834218119665785,5.1834218119665785,1
2022-23,2017,BOS,DET,0,0.6721662857244699,18.94674580536527,2,,2.0,2.9937785597316857,2.9937785597316857,0
2022-23,2017,BOS,HOU,0,0.7645254254747484,18.94674580536527,9,,2.0,6.7646194744362615,6.7646194744362615,1
2022-23,2017,BOS,ORL,0,0.736087145792659,18.94674580536527,3,,2.0,3.5316296952617514,3.5316296952617514,0
